Unnamed: 0,product_name,link, product_images,price,details,product_images
454,LYOCELL - COTTON SHIRT,https://www.zara.com/in/en/lyocell---cotton-shirt-p07545757.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/7545/757/711/2/w/448/7545757711_6_1_1.jpg?ts=1691508331118': 'Image 0 of LYOCELL - COTTON SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/7545/757/711/2/w/448/7545757711_6_2_1.jpg?ts=1691508330828': 'Image 1 of LYOCELL - COTTON SHIRT from Zara'}]","₹ 3,290.00","Regular-fit shirt made of a lyocell and cotton blend. Featuring a camp collar, short sleeves, chest patch pocket and front button fastening.",
458,LIMITED EDITION TECHNICAL SHIRT,https://www.zara.com/in/en/limited-edition-technical-shirt-p04391300.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/4391/300/515/2/w/448/4391300515_1_1_1.jpg?ts=1689327628240': 'Image 0 of LIMITED EDITION TECHNICAL SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/4391/300/515/2/w/448/4391300515_2_1_1.jpg?ts=1689327630148': 'Image 1 of LIMITED EDITION TECHNICAL SHIRT from Zara'}]","₹ 4,990.00",Cropped collared shirt made of technical satin fabric. Long sleeves with buttoned cuffs. Patch pockets with flaps on the chest. Button-up front.,
459,WAXED DENIM OVERSHIRT - LIMITED EDITION,https://www.zara.com/in/en/waxed-denim-overshirt---limited-edition-p05520302.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5520/302/400/32/w/448/5520302400_1_1_1.jpg?ts=1692187656412': 'Image 0 of WAXED DENIM OVERSHIRT - LIMITED EDITION from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5520/302/400/2/w/448/5520302400_6_1_1.jpg?ts=1689923719812': 'Image 1 of WAXED DENIM OVERSHIRT - LIMITED EDITION from Zara'}]","₹ 5,990.00",Relaxed fit overshirt made of faded denim with a slightly waxed finish. Lapel collar and long sleeves and buttoned cuffs. Button-up front.,
460,OVERSIZE FIT SHIRT - LIMITED EDITION,https://www.zara.com/in/en/oversize-fit-shirt---limited-edition-p05819179.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5819/179/403/2/w/448/5819179403_1_1_1.jpg?ts=1689332809986': 'Image 0 of OVERSIZE FIT SHIRT - LIMITED EDITION from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5819/179/403/2/w/448/5819179403_2_1_1.jpg?ts=1689332812756': 'Image 1 of OVERSIZE FIT SHIRT - LIMITED EDITION from Zara'}]","₹ 3,990.00",Oversize fit shirt made of cotton. Spread collar and long sleeves with buttoned cuffs. Pleat details on the back. Button-up front hidden by a placket.,
461,BOXY FIT SHIRT - LIMITED EDITION,https://www.zara.com/in/en/boxy-fit-shirt---limited-edition-p05820497.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5820/497/401/2/w/448/5820497401_1_1_1.jpg?ts=1689332813707': 'Image 0 of BOXY FIT SHIRT - LIMITED EDITION from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5820/497/401/2/w/448/5820497401_2_1_1.jpg?ts=1689332813627': 'Image 1 of BOXY FIT SHIRT - LIMITED EDITION from Zara'}]","₹ 3,290.00",Boxy fit shirt made of cotton. Spread collar and short sleeves. Side vents at the hem. Button-up front hidden by a placket.,
463,RIPSTOP OVERSHIRT - LIMITED EDITION,https://www.zara.com/in/en/ripstop-overshirt---limited-edition-p08281321.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/8281/321/500/2/w/448/8281321500_1_1_1.jpg?ts=1689327629158': 'Image 0 of RIPSTOP OVERSHIRT - LIMITED EDITION from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/8281/321/500/2/w/448/8281321500_2_1_1.jpg?ts=1689327634745': 'Image 1 of RIPSTOP OVERSHIRT - LIMITED EDITION from Zara'}]","₹ 5,990.00",Regular fit overshirt made of textured ripstop fabric that is resistant to tearing. Lapel collar and long sleeves with buttoned cuffs. Button-up front.,
464,OVERSIZE FIT OVERSHIRT - LIMITED EDITION,https://www.zara.com/in/en/oversize-fit-overshirt---limited-edition-p05822251.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5822/251/401/2/w/448/5822251401_1_1_1.jpg?ts=1689327630462': 'Image 0 of OVERSIZE FIT OVERSHIRT - LIMITED EDITION from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5822/251/401/2/w/448/5822251401_2_1_1.jpg?ts=1689327630759': 'Image 1 of OVERSIZE FIT OVERSHIRT - LIMITED EDITION from Zara'}]","₹ 4,990.00",Oversize fit overshirt. Spread collar and long sleeves with buttoned cuffs. Pleat details on the back. Button-up front hidden by a placket.,
465,RELAXED FIT SHIRT - LIMITED EDITION,https://www.zara.com/in/en/relaxed-fit-shirt---limited-edition-p08281322.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/8281/322/615/2/w/448/8281322615_1_1_1.jpg?ts=1689327634008': 'Image 0 of RELAXED FIT SHIRT - LIMITED EDITION from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/8281/322/615/2/w/448/8281322615_2_1_1.jpg?ts=1689327637094': 'Image 1 of RELAXED FIT SHIRT - LIMITED EDITION from Zara'}]","₹ 4,990.00",Relaxed-fit collared shirt featuring long sleeves with buttoned cuffs. Chest patch pockets and a button-up front.,
472,STRIPED SHIRT,https://www.zara.com/in/en/striped-shirt-p05681350.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5681/350/104/202/w/448/5681350104_6_1_1.jpg?ts=1691419119283': 'Image 0 of STRIPED SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5681/350/104/202/w/448/5681350104_6_2_1.jpg?ts=1690371928335': 'Image 1 of STRIPED SHIRT from Zara'}]","₹ 4,990.00",Regular fit shirt made of a cotton fabric. Spread collar and long sleeves with buttoned cuffs. Button-up front.Origins special collection.,
473,COTTON POPLIN SHIRT,https://www.zara.com/in/en/cotton-poplin-shirt-p07545519.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7545/519/250/202/w/489/7545519250_1_1_1.jpg?ts=1688628727349': 'Image 0 of COTTON POPLIN SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7545/519/250/202/w/489/7545519250_2_1_1.jpg?ts=1688628728452': 'Image 1 of COTTON POPLIN SHIRT from Zara'}]","₹ 4,990.00",Regular-fit shirt made of a lightweight cotton poplin fabric. Spread collar and long sleeves with buttoned cuffs. Button-up front.Origins special collection.View more,
475,CHAMBRAY SHIRT,https://www.zara.com/in/en/chambray-shirt-p07545518.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7545/518/403/3/w/489/7545518403_1_1_1.jpg?ts=1688574055257': 'Image 0 of CHAMBRAY SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7545/518/403/3/w/489/7545518403_2_1_1.jpg?ts=1688574061908': 'Image 1 of CHAMBRAY SHIRT from Zara'}]","₹ 5,990.00",Regular-fit spread collar shirt made of cotton. Long sleeves with buttoned cuffs. Chest patch pocket. Faded effect. Button-up front.Origins special collection.View more,
477,CREASED-EFFECT SHIRT,https://www.zara.com/in/en/creased-effect-shirt-p06103300.html,"[{'https://static.zara.net/photos///2023/V/0/2/p/6103/320/250/2/w/448/6103320250_1_1_1.jpg?ts=1683043555483': 'Image 0 of CREASED-EFFECT SHIRT from Zara'}, {'https://static.zara.net/photos///2023/V/0/2/p/6103/320/250/2/w/448/6103320250_2_1_1.jpg?ts=1683112186919': 'Image 1 of CREASED-EFFECT SHIRT from Zara'}]","₹ 2,990.00",Relaxed fit shirt made of cotton fabric. Camp collar and short sleeves. Chest patch pocket. Button-up front.,
482,CREASED-EFFECT SHIRT,https://www.zara.com/in/en/creased-effect-shirt-p06103480.html,"[{'https://static.zara.net/photos///2023/V/0/2/p/6103/480/800/2/w/448/6103480800_1_1_1.jpg?ts=1679654173740': 'Image 0 of CREASED-EFFECT SHIRT from Zara'}, {'https://static.zara.net/photos///2023/V/0/2/p/6103/480/800/2/w/448/6103480800_2_1_1.jpg?ts=1679654175936': 'Image 1 of CREASED-EFFECT SHIRT from Zara'}]","₹ 2,990.00",Relaxed fit shirt made of cotton fabric. Stand collar. Long sleeves. Button-up front.,
0,,https://www.zara.com/in/en/suit-with-irregular-trims-pT0582550780.html,[],,,
0,WIDE-FIT KNIT JOGGERS,https://www.zara.com/in/en/wide-fit-knit-joggers-p05755301.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5755/301/800/2/w/448/5755301800_1_1_1.jpg?ts=1692951284336': 'Image 0 of WIDE-FIT KNIT JOGGERS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5755/301/800/2/w/448/5755301800_2_1_1.jpg?ts=1692951287061': 'Image 1 of WIDE-FIT KNIT JOGGERS from Zara'}]","₹ 3,290.00",Knit trousers with an adjustable elasticated waistband. Side pockets and rear pocket detail.,
1,MOCK NECK SWEATER WITH POCKET,https://www.zara.com/in/en/mock-neck-sweater-with-pocket-p05755300.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5755/300/400/2/w/448/5755300400_1_1_1.jpg?ts=1692951283708': 'Image 0 of MOCK NECK SWEATER WITH POCKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5755/300/400/2/w/448/5755300400_2_1_1.jpg?ts=1692951289988': 'Image 1 of MOCK NECK SWEATER WITH POCKET from Zara'}]","₹ 3,290.00",Loose-fitting sweater with a mock neck and long sleeves. Chest patch pocket.,
8,TURTLENECK SWEATER,https://www.zara.com/in/en/turtleneck-sweater-p00304300.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/0304/300/401/2/w/448/0304300401_1_1_1.jpg?ts=1689256079735': 'Image 0 of TURTLENECK SWEATER from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0304/300/401/2/w/448/0304300401_2_1_1.jpg?ts=1689256082971': 'Image 1 of TURTLENECK SWEATER from Zara'}]","₹ 3,290.00",Long sleeve turtleneck sweater with ribbed trims.,
13,RIBBED COTTON SWEATER,https://www.zara.com/in/en/ribbed-cotton-sweater-p03284307.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/3284/307/818/2/w/448/3284307818_1_1_1.jpg?ts=1692951283878': 'Image 0 of RIBBED COTTON SWEATER from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3284/307/818/2/w/448/3284307818_2_1_1.jpg?ts=1692951289822': 'Image 1 of RIBBED COTTON SWEATER from Zara'}]","₹ 2,990.00",Sweater made of spun cotton fabric. Round neck and long sleeves. Ribbed trims.,
15,TEXTURED CABLE-KNIT SWEATER,https://www.zara.com/in/en/textured-cable-knit-sweater-p09598307.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/9598/307/515/2/w/448/9598307515_1_1_1.jpg?ts=1692959058315': 'Image 0 of TEXTURED CABLE-KNIT SWEATER from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/9598/307/515/2/w/448/9598307515_2_1_1.jpg?ts=1692959058620': 'Image 1 of TEXTURED CABLE-KNIT SWEATER from Zara'}]","₹ 3,990.00","Sweater made of a spun cotton blend. Featuring a round neckline, long sleeves and ribbed trims.",
17,TEXTURED CROCHET SWEATER,https://www.zara.com/in/en/textured-crochet-sweater-p03597301.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/3597/301/800/2/w/448/3597301800_1_1_1.jpg?ts=1691136023112': 'Image 0 of TEXTURED CROCHET SWEATER from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3597/301/800/2/w/448/3597301800_2_1_1.jpg?ts=1691136023318': 'Image 1 of TEXTURED CROCHET SWEATER from Zara'}]","₹ 3,990.00",Sweater made of open textured fabric. Round neck and long sleeves. Ribbed trims.,
24,STRIPED KNIT POLO SHIRT,https://www.zara.com/in/en/striped-knit-polo-shirt-p03284311.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/3284/311/401/2/w/448/3284311401_1_1_1.jpg?ts=1692951286021': 'Image 0 of STRIPED KNIT POLO SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3284/311/401/2/w/448/3284311401_2_1_1.jpg?ts=1692951291949': 'Image 1 of STRIPED KNIT POLO SHIRT from Zara'}]","₹ 3,290.00","Knit collared polo shirt made of spun cotton fabric. Front button fastening, long sleeves and ribbed trims.",
25,HIGH NECK SWEATER WITH ZIP,https://www.zara.com/in/en/high-neck-sweater-with-zip-p02632332.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/2632/332/401/2/w/448/2632332401_1_1_1.jpg?ts=1692951284103': 'Image 0 of HIGH NECK SWEATER WITH ZIP from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2632/332/401/2/w/448/2632332401_2_1_1.jpg?ts=1692951290550': 'Image 1 of HIGH NECK SWEATER WITH ZIP from Zara'}]","₹ 3,990.00",Sweater made of spun cotton. High neck with front zip fastening and long sleeves. Ribbed trims.,
26,CONTRAST KNIT POLO SHIRT,https://www.zara.com/in/en/contrast-knit-polo-shirt-p03003306.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/3003/306/700/2/w/448/3003306700_1_1_1.jpg?ts=1690360444523': 'Image 0 of CONTRAST KNIT POLO SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3003/306/700/2/w/448/3003306700_2_1_1.jpg?ts=1690360445549': 'Image 1 of CONTRAST KNIT POLO SHIRT from Zara'}]","₹ 3,290.00",Collared knit polo shirt. Contrast button fastening on the front. Short sleeves. Ribbed trims.,
28,CONTRAST KNIT T-SHIRT,https://www.zara.com/in/en/contrast-knit-t-shirt-p03003307.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/3003/307/712/2/w/448/3003307712_1_1_1.jpg?ts=1690360446359': 'Image 0 of CONTRAST KNIT T-SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3003/307/712/2/w/448/3003307712_2_1_1.jpg?ts=1690360446106': 'Image 1 of CONTRAST KNIT T-SHIRT from Zara'}]","₹ 3,290.00",Knit T-shirt. Round neck and short sleeves. Contrast ribbed details.,
30,TEXTURED CONTRAST CARDIGAN,https://www.zara.com/in/en/textured-contrast-cardigan-p09598305.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/9598/305/712/2/w/0/9598305712_1_1_1.jpg?ts=1691753368278': 'Image 0 of TEXTURED CONTRAST CARDIGAN from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/9598/305/712/2/w/0/9598305712_2_1_1.jpg?ts=1691753368583': 'Image 1 of TEXTURED CONTRAST CARDIGAN from Zara'}]","₹ 4,990.00",Cardigan made of spun cotton fabric. V-neckline and short sleeves. Button-up front.,
31,TEXTURED CROCHET CARDIGAN,https://www.zara.com/in/en/textured-crochet-cardigan-p09598322.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/9598/322/800/2/w/448/9598322800_1_1_1.jpg?ts=1692695774188': 'Image 0 of TEXTURED CROCHET CARDIGAN from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/9598/322/800/2/w/0/9598322800_2_1_1.jpg?ts=1692695774422': 'Image 1 of TEXTURED CROCHET CARDIGAN from Zara'}]","₹ 3,990.00",Cardigan made of open textured fabric. V-neck and long sleeves. Ribbed trims. Button-up front.,
33,GEOMETRIC PRINT JACQUARD KNIT CARDIGAN,https://www.zara.com/in/en/geometric-print-jacquard-knit-cardigan-p03166313.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/3166/313/712/2/w/448/3166313712_1_1_1.jpg?ts=1691753368752': 'Image 0 of GEOMETRIC PRINT JACQUARD KNIT CARDIGAN from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3166/313/712/2/w/448/3166313712_2_1_1.jpg?ts=1691753368956': 'Image 1 of GEOMETRIC PRINT JACQUARD KNIT CARDIGAN from Zara'}]","₹ 4,990.00",Collared cardigan made of spun cotton blend fabric. Featuring long sleeves and a button-up front.,
35,KNIT POLO SHIRT WITH ZIP,https://www.zara.com/in/en/knit-polo-shirt-with-zip-p02632303.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/2632/303/401/2/w/448/2632303401_1_1_1.jpg?ts=1692954332364': 'Image 0 of KNIT POLO SHIRT WITH ZIP from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2632/303/401/2/w/448/2632303401_2_1_1.jpg?ts=1692954330098': 'Image 1 of KNIT POLO SHIRT WITH ZIP from Zara'}]","₹ 3,290.00",Knit polo shirt made of spun cotton fabric. Lapel collar with zip on the front. Long sleeves. Ribbed trims.,
36,KNIT POLO SHIRT WITH ZIP,https://www.zara.com/in/en/knit-polo-shirt-with-zip-p06771302.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/6771/302/800/2/w/448/6771302800_1_1_1.jpg?ts=1690975861353': 'Image 0 of KNIT POLO SHIRT WITH ZIP from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6771/302/800/2/w/448/6771302800_2_1_1.jpg?ts=1690975862695': 'Image 1 of KNIT POLO SHIRT WITH ZIP from Zara'}]","₹ 3,290.00",Knit polo shirt made of spun cotton fabric. Collar with zip fastening. Short sleeves. Ribbed trims.,
40,TEXTURED KNIT POLO SHIRT,https://www.zara.com/in/en/textured-knit-polo-shirt-p09598308.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/9598/308/712/2/w/448/9598308712_1_1_1.jpg?ts=1691746949192': 'Image 0 of TEXTURED KNIT POLO SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/9598/308/712/2/w/448/9598308712_2_1_1.jpg?ts=1691746949852': 'Image 1 of TEXTURED KNIT POLO SHIRT from Zara'}]","₹ 3,990.00",Loose-fitting knit polo shirt made of spun linen and cotton blend fabric. Featuring a collar and front button fastening. Long sleeves. Ribbed trims.,
42,TEXTURED OVERSIZE KNIT POLO SHIRT,https://www.zara.com/in/en/textured-oversize-knit-polo-shirt-p05755305.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5755/305/700/2/w/448/5755305700_1_1_1.jpg?ts=1691742491370': 'Image 0 of TEXTURED OVERSIZE KNIT POLO SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5755/305/700/2/w/448/5755305700_2_1_1.jpg?ts=1691742490973': 'Image 1 of TEXTURED OVERSIZE KNIT POLO SHIRT from Zara'}]","₹ 3,990.00",Collared oversize knit polo shirt with a button-up front. Short sleeves. Chest patch pocket. Ribbed trims.,
44,TEXTURED COTTON CARDIGAN,https://www.zara.com/in/en/textured-cotton-cardigan-p02621303.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/2621/303/620/2/w/448/2621303620_1_1_1.jpg?ts=1692951283903': 'Image 0 of TEXTURED COTTON CARDIGAN from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2621/303/620/2/w/448/2621303620_2_1_1.jpg?ts=1692951292500': 'Image 1 of TEXTURED COTTON CARDIGAN from Zara'}]","₹ 4,990.00",Collared cardigan made of spun cotton. Long sleeves and ribbed trims. Button fastening on the front.,
45,STRIPED JACQUARD CARDIGAN,https://www.zara.com/in/en/striped-jacquard-cardigan-p03991321.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/3991/321/500/2/w/448/3991321500_1_1_1.jpg?ts=1692776029794': 'Image 0 of STRIPED JACQUARD CARDIGAN from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3991/321/500/2/w/448/3991321500_2_1_1.jpg?ts=1692776030773': 'Image 1 of STRIPED JACQUARD CARDIGAN from Zara'}]","₹ 4,990.00",V-neck cardigan made of a spun cotton blend. Featuring long sleeves and ribbed trims. Button-up front.,
47,TEXTURED CABLE-KNIT CARDIGAN,https://www.zara.com/in/en/textured-cable-knit-cardigan-p01023308.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/1023/308/712/2/w/448/1023308712_1_1_1.jpg?ts=1690358712349': 'Image 0 of TEXTURED CABLE-KNIT CARDIGAN from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/1023/308/712/2/w/448/1023308712_2_1_1.jpg?ts=1690358715563': 'Image 1 of TEXTURED CABLE-KNIT CARDIGAN from Zara'}]","₹ 5,590.00",Cardigan with a V-neck and long sleeves. Ribbed trims. Button-up front.,
49,TEXTURED CROCHET CARDIGAN,https://www.zara.com/in/en/textured-crochet-cardigan-p03597319.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/3597/319/806/2/w/448/3597319806_1_1_1.jpg?ts=1692181731668': 'Image 0 of TEXTURED CROCHET CARDIGAN from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3597/319/806/2/w/448/3597319806_2_1_1.jpg?ts=1692181731316': 'Image 1 of TEXTURED CROCHET CARDIGAN from Zara'}]","₹ 4,990.00",Cardigan made of open textured fabric. Round neck and long sleeves. Ribbed trims. Button-up front.,
51,CHECK JACQUARD CARDIGAN,https://www.zara.com/in/en/check-jacquard-cardigan-p03597318.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/3597/318/712/2/w/448/3597318712_1_1_1.jpg?ts=1692181730846': 'Image 0 of CHECK JACQUARD CARDIGAN from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3597/318/712/2/w/448/3597318712_2_1_1.jpg?ts=1692181732562': 'Image 1 of CHECK JACQUARD CARDIGAN from Zara'}]","₹ 4,990.00",V-neck cardigan made of a spun cotton and viscose blend. Long sleeves and ribbed trims. Button-up front.,
53,TEXTURED OVERSIZE VEST,https://www.zara.com/in/en/textured-oversize-vest-p05755315.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5755/315/700/2/w/448/5755315700_1_1_1.jpg?ts=1691746950089': 'Image 0 of TEXTURED OVERSIZE VEST from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5755/315/700/2/w/448/5755315700_2_1_1.jpg?ts=1691746950527': 'Image 1 of TEXTURED OVERSIZE VEST from Zara'}]","₹ 3,290.00",Oversize knit vest. Round neck. Ribbed trims.,
54,BUTTONED KNIT WAISTCOAT,https://www.zara.com/in/en/buttoned-knit-waistcoat-p05536307.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5536/307/804/2/w/448/5536307804_1_1_1.jpg?ts=1689763217641': 'Image 0 of BUTTONED KNIT WAISTCOAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5536/307/804/2/w/448/5536307804_2_1_1.jpg?ts=1689763222889': 'Image 1 of BUTTONED KNIT WAISTCOAT from Zara'}]","₹ 2,990.00",V-neck knit waistcoat with a button-up front.,
56,BOXY FIT KNIT VEST,https://www.zara.com/in/en/boxy-fit-knit-vest-p05536308.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5536/308/806/2/w/448/5536308806_1_1_1.jpg?ts=1692956951350': 'Image 0 of BOXY FIT KNIT VEST from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5536/308/806/2/w/448/5536308806_2_1_1.jpg?ts=1692956952597': 'Image 1 of BOXY FIT KNIT VEST from Zara'}]","₹ 3,290.00",Boxy fit knit vest with a V-neck.,
58,OPEN KNIT TOP,https://www.zara.com/in/en/open-knit-top-p00794311.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/0794/311/712/2/w/448/0794311712_1_1_1.jpg?ts=1689325172221': 'Image 0 of OPEN KNIT TOP from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0794/311/712/2/w/448/0794311712_2_1_1.jpg?ts=1689325172430': 'Image 1 of OPEN KNIT TOP from Zara'}]","₹ 3,290.00",Long sleeve round neck top in a textured open knit fabric.,
59,TEXTURED MESH SWEATER,https://www.zara.com/in/en/textured-mesh-sweater-p03597321.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/3597/321/500/2/w/448/3597321500_1_1_1.jpg?ts=1692359830055': 'Image 0 of TEXTURED MESH SWEATER from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3597/321/500/2/w/448/3597321500_2_1_1.jpg?ts=1692359832993': 'Image 1 of TEXTURED MESH SWEATER from Zara'}]","₹ 2,990.00",Sweater in open textured fabric. Round neck and long sleeves.,
65,VISCOSE BLEND KNIT POLO SHIRT,https://www.zara.com/in/en/viscose-blend-knit-polo-shirt-p00304407.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/6216/307/526/2/w/448/6216307526_1_1_1.jpg?ts=1692951291643': 'Image 0 of VISCOSE BLEND KNIT POLO SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6216/307/526/2/w/448/6216307526_2_1_1.jpg?ts=1692951291033': 'Image 1 of VISCOSE BLEND KNIT POLO SHIRT from Zara'}]","₹ 2,590.00",Collared knit polo shirt made of a spun viscose blend. Button-up front. Short sleeves. Ribbed trims.,
73,KNIT COTTON POLO SHIRT,https://www.zara.com/in/en/knit-cotton-polo-shirt-p03003302.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/3003/302/251/2/w/448/3003302251_1_1_1.jpg?ts=1687421510262': 'Image 0 of KNIT COTTON POLO SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3003/302/251/2/w/448/3003302251_2_1_1.jpg?ts=1687421510609': 'Image 1 of KNIT COTTON POLO SHIRT from Zara'}]","₹ 3,290.00",Knit polo shirt made of spun cotton fabric. Buttoned placket on the front. Short sleeves. Ribbed trims.,
75,RIBBED KNIT POLO SHIRT,https://www.zara.com/in/en/ribbed-knit-polo-shirt-p01023307.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/1023/307/707/2/w/448/1023307707_1_1_1.jpg?ts=1687421510611': 'Image 0 of RIBBED KNIT POLO SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/1023/307/707/2/w/448/1023307707_2_1_1.jpg?ts=1687421511134': 'Image 1 of RIBBED KNIT POLO SHIRT from Zara'}]","₹ 3,290.00",Knit polo shirt made of a spun cotton blend. Round neck and short sleeves.,
77,KNIT T-SHIRT WITH VISCOSE,https://www.zara.com/in/en/knit-t-shirt-with-viscose-p00304406.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/2621/406/700/2/w/448/2621406700_1_1_1.jpg?ts=1688108945153': 'Image 0 of KNIT T-SHIRT WITH VISCOSE from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2621/406/700/2/w/448/2621406700_2_1_1.jpg?ts=1688108945111': 'Image 1 of KNIT T-SHIRT WITH VISCOSE from Zara'}]","₹ 2,590.00",Knit T-shirt made of a spun viscose blend. Round neck and short sleeves. Ribbed trims.,
85,CROCHET KNIT SHIRT,https://www.zara.com/in/en/crochet-knit-shirt-p04087327.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/4087/327/500/2/w/448/4087327500_1_1_1.jpg?ts=1692361198869': 'Image 0 of CROCHET KNIT SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/4087/327/500/2/w/448/4087327500_2_1_1.jpg?ts=1692361199819': 'Image 1 of CROCHET KNIT SHIRT from Zara'}]","₹ 3,990.00",Relaxed fit shirt made of open textured fabric. Camp collar and short sleeves. Button-up front.,
86,PATCHWORK JACQUARD KNIT SHIRT,https://www.zara.com/in/en/patchwork-jacquard-knit-shirt-p02893301.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/2893/301/500/2/w/448/2893301500_1_1_1.jpg?ts=1689169842684': 'Image 0 of PATCHWORK JACQUARD KNIT SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2893/301/500/2/w/448/2893301500_2_1_1.jpg?ts=1689169847329': 'Image 1 of PATCHWORK JACQUARD KNIT SHIRT from Zara'}]","₹ 3,990.00",Knit shirt with a camp collar and short sleeves. Ribbed trims. Button-up front.,
